model,headline_id,date,ticker,sector,headline_text,final_label,predicted_label,disagreement_flag,adjudication_note
standard_vader,FLV00709,3/18/20,AMT,RealEstate,' Gurus Outperforming the US Market as Stocks Tumble,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00710,3/23/20,O,RealEstate,Interesting O Put And Call Options For May 15th,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00711,4/23/20,AMT,RealEstate,"Watch Point Trust Co Buys American Tower Corp, NextEra Energy Inc, The Walt Disney Co, Sells ...",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00713,5/6/20,AMT,RealEstate,"Jennison Associates Llc Buys Eli Lilly and Co, Uber Technologies Inc, Goldman Sachs Group Inc, ...",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00714,5/14/20,O,RealEstate,2 Incredibly Cheap Retail REITs,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00715,5/15/20,AMT,RealEstate,"Alphinity Investment Management Pty Ltd Buys Activision Blizzard Inc, FMC Corp, Seagate ...",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00717,6/18/20,O,RealEstate,How to Find the Best Dividend Stocks,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00719,9/26/20,AMT,RealEstate,3 Stocks to Buy and Hold for Decades,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00722,2/8/21,O,RealEstate,Forget Walmart: Here Are 3 Better Dividend Stocks,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00723,2/12/21,PLD,RealEstate,"Earn $1,000 in Monthly Retirement Dividends With 5 Easy Steps",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00724,3/18/21,O,RealEstate,"If You Like Dividends, You Should Love These 2 Stocks",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00727,4/29/21,AMT,RealEstate,"American Tower Raises FY21 Earnings, AFFO View; Cuts Property Revenue Outlook",Neutral,Negative,True,"Reviewer 1: Raised FY21 earnings and AFFO guidance = positive trajectory for AMT. Reviewer 2: Cuts property revenue outlook = top-line weakness, tenant churn risk. Adjudication: Neutral — mixed guidance: earnings up on costs, revenue down on operations; offsetting signals."
standard_vader,FLV00728,5/12/21,PLD,RealEstate,Interesting PLD Put And Call Options For May 21st,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00729,6/22/21,O,RealEstate,"Got $2,500? 2 Unstoppable Dividend Stocks to Buy",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00731,7/24/21,O,RealEstate,3 Supercharged Stocks That Can Make You Richer in the Second Half of 2021 (and Beyond),Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00732,8/20/21,PSA,RealEstate,Public Storage Shares Approach 52-Week High - Market Mover,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00733,8/23/21,PLD,RealEstate,Make High-Growth E-Commerce Stocks Pay You 6%,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00737,12/21/21,CCI,RealEstate,The Top 3 REITs in Mobile Towers,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00746,7/2/22,O,RealEstate,"Want $2,000 in Passive Income the Easy Way? Here's Where to Invest",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00747,7/6/22,CCI,RealEstate,7 Oversold Stocks to Buy in July 2022,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00758,10/5/22,CCI,RealEstate,Crown Castle International Corp Shares Fall 3.8% Below Previous 52-Week Low - Market Mover,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00761,11/2/22,O,RealEstate,Realty Income Corp. (O) Q3 FFO and Revenues Beat Estimates,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00765,12/21/22,O,RealEstate,AAT vs. O: Which Stock Is the Better Value Option?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00769,2/16/23,O,RealEstate,2 Appealing Stocks That Pay Monthly Cash,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00776,3/21/23,AMT,RealEstate,American Tower (AMT) Stock Sinks As Market Gains: What You Should Know,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00779,4/13/23,O,RealEstate,7 Blue-Chip Stocks That Pay You Monthly Dividends,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00780,4/23/23,PSA,RealEstate,3 Super Safe Dividend Stocks Yielding 4%+ to Buy Right Now,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00781,5/9/23,PLD,RealEstate,Why Prologis is a Top 25 Dividend Giant (PLD),Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00784,7/3/23,AMT,RealEstate,The 3 Best Stocks to Invest in Before Bidenâ€™s Broadband Plan Takes Off,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00788,8/8/23,AMT,RealEstate,3 High-Yield Tech Stocks to Buy in August,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00790,8/18/23,AMT,RealEstate,"IYR, PLD, AMT, EQIX: ETF Outflow Alert",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00791,8/23/23,O,RealEstate,"Have $1,000? 2 All-Weather Dividend Stocks to Buy and Hold Forever",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00793,10/3/23,PSA,RealEstate,Public Storage Becomes Oversold,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00794,10/4/23,PLD,RealEstate,Smart Defense: 7 REITs to Shield Your Portfolio From Todayâ€™s Turbulence,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00796,10/18/23,CCI,RealEstate,Crown Castle International Corp Shares Fall 2.4% Below Previous 52-Week Low - Market Mover,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00798,11/13/23,PSA,RealEstate,Public Storage's Preferred Share Series O Cross 6% Yield Mark,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00800,12/4/23,AMT,RealEstate,"Take the Zacks Approach to Beat the Market: Pinterest, Uber, Fastenal in Focus",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00803,2/19/20,NVDA,Tech,Unfazed FAANGs: Pullback In Apple Didn't Carry Over To Other Big Tech Names,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00806,4/14/20,QCOM,Tech,3 of the Safest Dividend Stocks to Buy During the Coronavirus Bear Market,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00807,4/24/20,INTC,Tech,U.S. stock futures rise at the end of stormy week,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00810,6/24/20,ADBE,Tech,Investing in Recessions and the Latest News in the J.C. Penney Bankruptcy,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00816,10/20/20,INTC,Tech,Intel Sells Its NAND Memory Business to SK Hynix for $9 Billion,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00817,11/3/20,INTC,Tech,"After Hours Most Active for Nov 3, 2020 : QQQ, AAPL, SQQQ, NIO, INTC, AAL, TME, IQ, FHN, BMY, KO, GE",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00818,11/4/20,INTC,Tech,Intel's Stock Won't Rally Until These 3 Things Happen,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00820,12/31/20,QCOM,Tech,7 Cheap Stocks That Canâ€™t Wait for 2021,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00821,4/15/21,INTC,Tech,"EU antitrust regulators to decide on $9 bln SK Hynix, Intel deal by May 20",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00822,6/3/21,AMD,Tech,5 Best Value Stocks to Get Your Hands on for June,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00824,6/29/21,INTC,Tech,Intel Corporation's (NASDAQ:INTC) Intrinsic Value Is Potentially 63% Above Its Share Price,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00828,9/4/21,NVDA,Tech,3 Tech Hardware Stocks to Buy After Earnings,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00829,10/21/21,NVDA,Tech,3 Semiconductor Stocks to Buy on the Dips Going Into 2022,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00832,1/4/22,AMD,Tech,Why AMD Stock Dropped More Than 5% Today,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00833,1/19/22,INTC,Tech,Intel orders ASML machine still on drawing board as chipmakers look for an edge,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00834,2/1/22,AMD,Tech,"After Hours Most Active for Feb 1, 2022 : AAPL, AMD, F, C, AEPPL, PM, VICI, CMCSA, RIG, T, QQQ, MSFT",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00836,2/14/22,NVDA,Tech,The S&P 500 ends down as Russia-Ukraine tensions heat up,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00837,2/15/22,NVDA,Tech,4 Top Semiconductor Stocks To Watch Today,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00842,5/11/22,INTC,Tech,"After Hours Most Active for May 11, 2022 : QQQ, AAPL, TAL, PBR, LUMN, VTRS, INTC, UBER, MSFT, ERIC, DIS, ATUS",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00849,8/30/22,INTC,Tech,Alphabet (GOOGL) Launches Rider-Only Service in Downtown Phoenix,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00851,9/9/22,QCOM,Tech,Qualcomm a Top Socially Responsible Dividend Stock With 2.3% Yield (QCOM),Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00852,9/18/22,INTC,Tech,3 Once-In-a-Generation Buying Opportunities In the Nasdaq Bear Market,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00853,9/27/22,QCOM,Tech,Qualcomm Stock Is a Buy but Not Because of Its Automotive Segment,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00854,10/4/22,AMD,Tech,Semiconductor Stocks Soar on Potential Chip Export Curbs on China,Positive,Neutral,True,"Reviewer 1: Chip export curbs on China = AMD gains share domestically, stocks soaring on news = positive price action. Reviewer 2: China TAM (total addressable market) loss = long-term revenue headwind, structurally negative. Adjudication: Positive — immediate price action and share-gain narrative dominates; TAM loss is longer-dated uncertainty."
standard_vader,FLV00857,11/16/22,NVDA,Tech,"Markets Slip This Hump Day; NVDA, CSCO Beat",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00859,12/2/22,NVDA,Tech,"Why Nvidia, Alphabet, and Other Tech Stocks Slumped Friday",Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00860,12/28/22,INTC,Tech,Intel's (INTC) New GPUs Pose Threat to AMD's Market Share,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00864,2/13/23,INTC,Tech,"After Hours Most Active for Feb 13, 2023 : PLTR, AEHA, AMD, BEKE, AMZN, AAPL, CSCO, INTC, BAC, IBN, VZ, T",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00868,3/13/23,NVDA,Tech,3 Tech Titans Making Noise Within AI,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00870,4/3/23,NVDA,Tech,Micron (MU) Caught in the Cross Fire of US-China Tech War,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00872,5/4/23,NVDA,Tech,"Biden meets Microsoft, Google CEOs on AI dangers",Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00873,5/4/23,QCOM,Tech,Qualcomm amplifies chip gloom with 'sobering report',Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00874,5/30/23,NVDA,Tech,Are You Looking for a Top Momentum Pick? Why Nvidia (NVDA) is a Great Choice,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00877,6/8/23,AMD,Tech,Is It Too Late to Buy AMD Stock?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00882,8/4/23,NVDA,Tech,"ANALYSIS-While AI takes the spotlight, infrastructure stocks shine",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00883,8/17/23,NVDA,Tech,Is It Too Late to Buy AMD Stock?,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00885,8/31/23,NVDA,Tech,"Tesla Stock Forecast: The Good, the Bad, and the Ugly",Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00888,9/20/23,NVDA,Tech,1 Top Semiconductor Stock That's Too Cheap to Ignore,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00892,10/10/23,INTC,Tech,What's in the Offing for SMART Global (SGH) in Q4 Earnings?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00894,10/12/23,NVDA,Tech,This Magnificent High-Yield Dividend Stock Is Actually an Under-the-Hood Artificial Intelligence (AI) Play,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00897,11/16/23,NVDA,Tech,3 Long-Term Stocks Youâ€™ll Regret Not Buying Soon: November 2023,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00899,12/5/23,QCOM,Tech,SoftBank Corp buys $514 mln majority stake in car software firm Cubic Telecom,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00904,1/29/20,SO,Utilities,"Top Research Reports for Fomento Economico, Southern & DISH",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00905,2/1/20,NEE,Utilities,Why Retirees Can't Afford to Miss This Stock,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00906,2/3/20,SO,Utilities,Alabama Power leaders named to national innovation commission,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00914,4/16/20,DUK,Utilities,"Duke Energy Foundation donates $â€“5â€¦,â€¦â€¦â€¦ to help low-income customers in North ...",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00915,4/16/20,SO,Utilities,"Donaldson Capital Management, Llc Buys iShares Short Maturity Bond, Southern Co, Consolidated ...",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00917,5/7/20,NEE,Utilities,Oil Crash 2020: 3 Top Energy Stocks to Buy,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00918,5/13/20,SO,Utilities,"Pictet Asset Management Ltd Buys Digital Realty Trust Inc, FirstEnergy Corp, Exelon Corp, Sells ...",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00926,9/30/20,NEE,Utilities,Why NextEra Energy Stock Fell 5% Today,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00927,10/4/20,NEE,Utilities,This Renewable Energy Stock Ramps Up Its Focus on Solving a Critical Issue,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00928,11/30/20,NEE,Utilities,"Got $1,000? Here Are 2 Great Dividend Stocks for Beginners",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00930,3/5/21,D,Utilities,"Friday 3/5 Insider Buying Report: TDY, D",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00931,4/4/21,NEE,Utilities,"Forget the Fourth Stimulus Check, These 3 Energy Dividend Aristocrats Will Pay You for Life",Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00933,8/6/21,D,Utilities,"Dominion Energy, Inc. Q2 adjusted earnings of $0.76 per share",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00938,12/2/21,NEE,Utilities,Opal Fuels to go public via $1.75 billion SPAC deal,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00948,3/28/22,NEE,Utilities,June 2023 Options Now Available For NextEra Energy (NEE),Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00949,5/5/22,NEE,Utilities,"XLU, NEE, DUK, D: Large Inflows Detected at ETF",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00957,10/5/22,DUK,Utilities,"With A 7.0% Return On Equity, Is Duke Energy Corporation (NYSE:DUK) A Quality Stock?",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00962,11/3/22,NEE,Utilities,"NextEra Energy, Inc. (NEE) is Attracting Investor Attention: Here is What You Should Know",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00964,11/16/22,NEE,Utilities,"Investors Heavily Search NextEra Energy, Inc. (NEE): Here is What You Need to Know",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00966,1/12/23,NEE,Utilities,NextEra Energy (NEE) Gains But Lags Market: What You Should Know,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00968,1/26/23,SO,Utilities,What Awaits National Fuel Gas Company (NFG) in Q1 Earnings?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00969,2/8/23,D,Utilities,Dominion Energy (D) Q4 Earnings & Revenues Surpass Estimates,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00972,3/8/23,SO,Utilities,A Bull Market Is Coming: 3 Stocks Near Their 52-Week Lows to Buy Now,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00974,4/6/23,D,Utilities,"Energy Sector Update for 04/06/2023: D, CETY, SHEL",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00975,4/17/23,AEP,Utilities,Algonquin Power ends deal for AEP's Kentucky operations,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00976,4/19/23,AEP,Utilities,PG&E Corp. (PCG) Secures 24% Reduction in Gas Emissions,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00980,4/28/23,NEE,Utilities,7 Dividend Aristocrats to Buy for Long-Term Income,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00982,5/10/23,NEE,Utilities,What Awaits Algonquin Power & Utilities (AQN) in Q1 Earnings?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00984,6/27/23,SO,Utilities,DTE vs. SO: Which Stock Is the Better Value Option?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00985,7/6/23,DUK,Utilities,Duke Energy (DUK) to Divest Commercial DG Business for $364M,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00989,8/5/23,NEE,Utilities,5 Incredible Dividend Stocks to Buy Now,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00991,8/7/23,SO,Utilities,7 Stocks to Buy Now to Beat the Inflation Blues,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00993,8/15/23,DUK,Utilities,"Ex-Dividend Reminder: Duke Energy, U.S. Physical Therapy and Amgen",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV00995,10/31/23,NEE,Utilities,3 Low-Beta Stocks That Promise Steady Upside Potential,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
standard_vader,FLV01000,12/16/23,NEE,Utilities,Start 2024 Off Right With These 3 Energy Stocks,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00002,2/12/20,TMUS,Comm,Here's Why Telecom Infrastructure Stocks Surged on Tuesday,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00003,3/2/20,EA,Comm,"Electronic Arts shares are trading higher, not currently seeing company-specific news. NOTE: Markets continue to be volatile amid the global coronavirus outbreak.",Neutral,Positive,True,"Reviewer 1 (macro/trading desk): EA shares trading higher = positive price action, traded the move. Reviewer 2 (fundamental desk): No company-specific catalyst cited; move is macro-driven coronavirus volatility, not EA-specific. Adjudication: Neutral — headline lacks firm-specific signal, pure market beta."
finance_augmented_vader,FLV00004,3/13/20,CMCSA,Comm,TV Networks Face Huge Drop In Key Programming Category: Live Sports,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00006,3/24/20,TMUS,Comm,Report: Softbank Asset Sales to Include Selling Billions in Alibaba Stock,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00008,4/27/20,TMUS,Comm,"Verizon, Cox extend customer payment concessions through June due to coronavirus",Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00009,5/23/20,TTWO,Comm,Take-Two Interactive Reports Monster Quarter as It Prepares to Launch Dozens of More Games,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00011,6/3/20,T,Comm,Telus director Stockwell Day steps down after likening racism to childhood bullying,Neutral,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00013,6/19/20,TMUS,Comm,Deutsche Telekom resilient to coronavirus pandemic - CEO,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00014,7/8/20,T,Comm,AMC Nears Deal to Stave Off Bankruptcy,Positive,Negative,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00015,7/12/20,T,Comm,3 Moneymaker Stocks to Buy If the Market Crashes,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00021,10/5/20,T,Comm,3 Dividend Aristocrats That Can Withstand Any Election Volatility,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00023,10/22/20,T,Comm,"AT&T takes pandemic hit, but surpasses revenue expectations",Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00026,12/14/20,TTWO,Comm,Electronic Arts Outbids Take-Two Interactive for Developer Codemasters in $1.2 Billion Deal,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00029,1/22/21,CMCSA,Comm,Cord-Cutting Will Accelerate in 2021,Negative,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00030,1/25/21,T,Comm,3 High-Yield Dividend Stocks That'll Make You Richer in 2021,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00031,2/25/21,CMCSA,Comm,"Sky's concerns about O2-Virgin Media merger in UK addressed, says O2 CEO",Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00036,5/12/21,EA,Comm,US STOCKS-Wall St drops as strong inflation data fuels rate hike bets,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00038,6/1/21,T,Comm,WarnerMedia's CNN plans new streaming service ahead of Discovery merger - WSJ,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00042,7/13/21,T,Comm,3 5G Stocks to Buy in July,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00044,9/8/21,CMCSA,Comm,"NBC fetches $6.5 mln for Super Bowl ads, nearly sells out Beijing Olympics spots",Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00048,10/6/21,TTWO,Comm,Here's Why Electronic Arts Is Outperforming Other Gaming Stocks,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00050,11/30/21,TMUS,Comm,T-Mobile is Now Oversold (TMUS),Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00051,12/6/21,T,Comm,3 Ultra-High-Yield Dividend Stocks to Buy Hand Over Fist in December,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00054,2/1/22,TTWO,Comm,Video game publisher Electronic Arts lowers annual adjusted sales forecast,Neutral,Negative,True,"Reviewer 1: EA lowering sales forecast = sector-wide demand weakness signal, negative read-through for TTWO/sector. Reviewer 2: EA-specific guidance cut, not indicative of TTWO's own pipeline (competitor-specific). Adjudication: Neutral — idiosyncratic to EA, no read-across to TTWO proven."
finance_augmented_vader,FLV00055,2/7/22,TTWO,Comm,Take-Two Interactive Software Inc Q3 Profit Declines,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00060,5/10/22,T,Comm,Warner Bros. Discovery: Is This New Entertainment Stock a Good Investment?,Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00062,6/9/22,CMCSA,Comm,"The Zacks Analyst Blog Highlights Mastercard, Comcast, NextEra Energy, Mondelez International, and Freeport-McMoRan",Neutral,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00064,8/1/22,T,Comm,4 Dividend Paying Stocks to Buy in August,Positive,Neutral,False,Unanimous: reviewer 1 and reviewer 2 agree.
finance_augmented_vader,FLV00067,9/8/22,TMUS,Comm,T-Mobile (TMUS) Stock Sinks As Market Gains: What You Should Know,Negative,Positive,False,Unanimous: reviewer 1 and reviewer 2 agree.
